name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
sadari|Sadari|parent|dooyong/dooyong.cpp|0|384|256|60.000000|||good|Dooyong/NTC
gundl94|Gun Dealer '94|parent|dooyong/dooyong.cpp|0|384|256|60.000000|||good|Dooyong
primella|Primella|clone|dooyong/dooyong.cpp|0|384|256|60.000000||gundl94|good|Dooyong/NTC
superx|Super-X (NTC)|parent|dooyong/dooyong.cpp|270|240|384|60.000000|||good|NTC
superxm|Super-X (Mitchell)|clone|dooyong/dooyong.cpp|270|240|384|60.000000||superx|good|Mitchell
rshark|R-Shark|parent|dooyong/dooyong.cpp|270|240|384|60.000000|||good|Dooyong
leprechn|Leprechaun|parent|alliedleisure/killcom.cpp|0|256|256|57.000000|||good|Tong Electronic
potogold|Pot of Gold|clone|alliedleisure/killcom.cpp|0|256|256|57.000000||leprechn|good|GamePlan
piratetr|Pirate Treasure|parent|alliedleisure/killcom.cpp|0|256|256|57.000000|||good|Tong Electronic
beezer|Beezer (set 1)|parent|misc/beezer.cpp|90|256|288|60.000000|||good|Tong Electronic
beezer1|Beezer (set 2)|clone|misc/beezer.cpp|90|256|288|60.000000||beezer|good|Tong Electronic
pushman|Pushman|parent|capcom/tigeroad.cpp|0|256|224|60.000000|||good|American Sammy/Comad
bballs|Bouncing Balls|parent|capcom/tigeroad.cpp|0|256|224|60.000000|||good|Comad
zerozone|Zero Zone|parent|comad/zerozone.cpp|0|368|224|60.000000|||good|Comad
lvgirl94|Las Vegas Girl (Girl '94)|parent|comad/zerozone.cpp|0|368|224|60.000000|||good|Comad
hotpinbl|Hot Pinball|parent|comad/galspnbl.cpp|90|224|512|60.000000|||good|Comad
galspnbl|Gals Pinball|parent|comad/galspnbl.cpp|90|224|512|60.000000|||good|Comad
fantasia|Fantasia|parent|kaneko/expro02.cpp|90|224|256|60.000000|||good|Comad
newfant|New Fantasia|parent|kaneko/expro02.cpp|90|224|256|60.000000|||good|Comad
fantsy95|Fantasy '95|parent|kaneko/expro02.cpp|90|224|256|60.000000|||good|Hi-max Technology
missw96|Miss World '96 Nude|parent|kaneko/expro02.cpp|0|256|224|60.000000|||good|Comad
fantsia2|Fantasia II|parent|kaneko/expro02.cpp|0|256|224|60.000000|||good|Comad
galhustl|Gals Hustler|parent|kaneko/expro02.cpp|0|256|224|60.000000|||good|ACE International
sslam|Super Slam (set 1)|parent|playmark/sslam.cpp|0|304|240|58.000000|||good|Playmark
sslama|Super Slam (set 2)|clone|playmark/sslam.cpp|0|304|240|58.000000||sslam|good|Playmark
powerbal|Power Balls|parent|playmark/powerbal.cpp|0|320|240|61.000000|||good|Playmark
hrdtimes|Hard Times|parent|playmark/playmark.cpp|0|320|224|58.000000|||good|Playmark
bigtwin|Big Twin|parent|playmark/playmark.cpp|0|320|240|50.000000|||good|Playmark
