name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
getstar|Guardian [Protection MCU not emulated]|parent|toaplan/slapfght.cpp|0|||||||Taito
gprider|GP Rider (set 2, World, FD1094 317-0163)|parent|sega/segaxbd.cpp|0|||||||Sega
opwolf|Operation Wolf (World) [Protection C-Chip not emulated]|parent|taito/opwolf.cpp|0|||||||Taito
1941j|1941 - Counter Attack (Japan)|clone|capcom/cps1.cpp|270|||||1941||Capcom\CPS1
1941|1941 - Counter Attack (World)|parent|capcom/cps1.cpp|270|||||||Capcom\CPS1
1944j|1944 - the loop master (000620 Japan)|clone|capcom/cps2.cpp|0|||||1944||Capcom\CPS2/Eighting/Raizing
1944|1944 - the loop master (000620 USA)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2/Eighting/Raizing
19xxa|19XX - the war against destiny (951207 Asia)|clone|capcom/cps2.cpp|270|||||19xx||Capcom\CPS2
19xxjr1|19XX - the war against destiny (951207 Japan)|clone|capcom/cps2.cpp|270|||||19xx||Capcom\CPS2
19xx|19XX - the war against destiny (951207 USA)|parent|capcom/cps2.cpp|270|||||||Capcom\CPS2
19xxh|19XX - the war against destiny (951218 Hispanic)|clone|capcom/cps2.cpp|270|||||19xx||Capcom\CPS2
19xxj|19XX - the war against destiny (951225 Japan)|clone|capcom/cps2.cpp|270|||||19xx||Capcom\CPS2
2020bb|2020 Super Baseball (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Pallas/SNK
2020bba|2020 Super Baseball (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|2020bb||neogeo/Pallas/SNK
2020bbh|2020 Super Baseball (set 3)|clone|neogeo/neogeo.cpp|0||||neogeo|2020bb||neogeo/Pallas/SNK
3countb|3 Count Bout|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
abcop|A.B. Cop (FD1094 317-0169b)|parent|sega/segaxbd.cpp|0|||||||Sega
afighter|Action Fighter, FD1089A 317-0018|parent|sega/segas16a.cpp|270|||||||Sega\System16
sonicwi2|Aero Fighters 2|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Video System
sonicwi3|Aero Fighters 3|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Video System
aburner|After Burner (Japan)|clone|sega/segaxbd.cpp|0|||||aburner2||Sega
aburner2|After Burner II|parent|sega/segaxbd.cpp|0|||||||Sega
aodk|Aggressors of Dark Kombat|parent|neogeo/neogeo.cpp|0||||neogeo|||ADK/neogeo/SNK
agallet|Air Gallet|parent|misc/cave.cpp|270|||||||BanPresto/Gazelle
alexkid1|Alex Kidd: The Lost Stars (set 1, FD1089A 317-unknown) [Incomplete Sound]|clone|sega/segas16a.cpp|0|||||alexkidd||Sega\System16
alexkidd|Alex Kidd: The Lost Stars (set 2, unprotected) [Incomplete Sound]|parent|sega/segas16a.cpp|0|||||||Sega\System16
aliensy1|Alien Syndrome (set 1, System 16A, FD1089A 317-0033) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||aliensyn||Sega\System16
aliensy2|Alien Syndrome (set 2, System 16A, FD1089A 317-0033) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||aliensyn||Sega\System16
aliensy3|Alien Syndrome (set 3, System 16B, FD1089A 317-0033) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||aliensyn||Sega\System16
aliensyn|Alien Syndrome (set 4, System 16B, unprotected) [Incomplete Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16
avspa|Alien vs Predator (940520 Asia)|clone|capcom/cps2.cpp|0|||||avsp||Capcom\CPS2
avsp|Alien vs Predator (940520 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
avsph|Alien vs Predator (940520 Hispanic)|clone|capcom/cps2.cpp|0|||||avsp||Capcom\CPS2
avspj|Alien vs Predator (940520 Japan)|clone|capcom/cps2.cpp|0|||||avsp||Capcom\CPS2
avspu|Alien vs Predator (940520 USA)|clone|capcom/cps2.cpp|0|||||avsp||Capcom\CPS2
alpham2|Alpha Mission II|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
altbeas2|Altered Beast (set 2, MC-8123B 317-0066) [No Sound]|clone|sega/segas16b.cpp|0|||||altbeast||Sega\System16
altbeas4|Altered Beast (set 4, MC-8123B 317-0066) [No Sound]|clone|sega/segas16b.cpp|0|||||altbeast||Sega\System16
altbeas5|Altered Beast (set 5, 8751 317-0076) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||altbeast||Sega\System16
altbeast|Altered Beast (set 7, 8751 317-0078) [Incomplete Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16
androdun|Andro Dunos|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Visco
area88|Area 88 (Japan)|clone|capcom/cps1.cpp|0|||||unsquad||Capcom\CPS1/Daipro
batrider|Armed police Batrider (Batrider ver. Fri Feb 13 1998, Japan)|parent|toaplan/toaplan2.cpp|270|||||||Eighting/Raizing
batridrk|Armed police Batrider (Batrider ver. Fri Feb 13 1998, Korea)|clone|toaplan/toaplan2.cpp|270|||||batrider||Eighting/Raizing
batridra|Armed police Batrider (Batrider ver. Mon Dec 22 1997, Japan)|clone|toaplan/toaplan2.cpp|270|||||batrider||Eighting/Raizing
armwara|Armored Warriors (940920 Asia)|clone|capcom/cps2.cpp|0|||||armwar||Capcom\CPS2
armwarr1|Armored Warriors (941011 Europe)|clone|capcom/cps2.cpp|0|||||armwar||Capcom\CPS2
armwar|Armored Warriors (941024 Europe)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
armwaru|Armored Warriors (941024 USA)|clone|capcom/cps2.cpp|0|||||armwar||Capcom\CPS2
aof2|Art of Fighting 2 (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
aof2a|Art of Fighting 2 (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|aof2||neogeo/SNK
aof3k|Art of Fighting 3 - the path of the warrior (korean release)|clone|neogeo/neogeo.cpp|0||||neogeo|aof3||neogeo/SNK
aof3|Art of Fighting 3 - the path of the warrior|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
aof|Art of Fighting|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
aurailj|Aurail (set 1, Japan, FD1089A 317-0167) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||aurail||Sega\System16/Westone
aurail1|Aurail (set 2, World, FD1089B 317-0168) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||aurail||Sega\System16/Westone
aurail|Aurail (set 3, US, unprotected) [Incomplete Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16/Westone
bakatono|Bakatonosama Mahjong Manyuki|parent|neogeo/neogeo.cpp|0||||neogeo|||Monolith/neogeo
bangbead|Bang Bead|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Visco
bstars2|Baseball Stars 2|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
bstars|Baseball Stars Professional|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
batsugun|Batsugun (set 1) [No sound (sound MCU not dumped)]|parent|toaplan/toaplan2.cpp|270|||||||Toaplan
batsugna|Batsugun (set 2) [No sound (sound MCU not dumped)]|clone|toaplan/toaplan2.cpp|270|||||batsugun||Dual Toaplan
batugnsp|Batsugun Special Ver. [No sound (sound MCU not dumped)]|clone|toaplan/toaplan2.cpp|270|||||batsugun||Dual Toaplan
bbakraid|Battle Bakraid (ver. Wed Apr 7 1999)|parent|toaplan/toaplan2.cpp|270|||||||Eighting
bbakradu|Battle Bakraid - Unlimited Version (ver. Tue Jun 8 1999)|clone|toaplan/toaplan2.cpp|270|||||bbakraid||Eighting
batcira|Battle Circuit (970319 Asia)|clone|capcom/cps2.cpp|0|||||batcir||Capcom\CPS2
batcir|Battle Circuit (970319 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
batcirj|Battle Circuit (970319 Japan)|clone|capcom/cps2.cpp|0|||||batcir||Capcom\CPS2
flipshot|Battle Flip Shot|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Visco
battlegc|Battle Garegga (Austria / Hong Kong) (ver. Sat Feb 3 1996)|clone|toaplan/toaplan2.cpp|270|||||battleg||Eighting/Raizing
battlegb|Battle Garegga (Austria / Hong Kong) (ver. Sat Mar 2 1996)|clone|toaplan/toaplan2.cpp|270|||||battleg||Eighting/Raizing
battleg|Battle Garegga (Denmark / China) (ver. Tue Apr 2 1996)|parent|toaplan/toaplan2.cpp|270|||||||Eighting/Raizing
battlega|Battle Garegga (Europe / USA / Japan / Asia) (ver. Sat Feb 3 1996)|clone|toaplan/toaplan2.cpp|270|||||battleg||Eighting/Raizing
btlkroad|Battle K-Road|parent|psikyo/psikyo.cpp|0|||||||Psikyo
bayrout1|Bay Route (set 1, US, unprotected) [No Sound, Missing Z80 Program ROM]|clone|sega/segas16b.cpp|0|||||bayroute||Sega\System16/Sunsoft
bayroutj|Bay Route (set 2, Japan, FD1094 317-0115) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||bayroute||Sega\System16/Sunsoft
bayroute|Bay Route (set 3, World, FD1094 317-0116) [Incomplete Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16/Sunsoft
biomtoy|Biomechanical Toy (unprotected)|parent|gaelco/gaelco.cpp|0|||||||Zeus
blazstar|Blazing Star|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Yumekobo
bjourney|Blue's Journey|parent|neogeo/neogeo.cpp|0||||neogeo|||Alpha Denshi/neogeo
bodyslam|Body Slam (8751 317-0015)|parent|sega/segas16a.cpp|0|||||||Sega\System16
bombjack|Bomb Jack (set 1)|parent|tecmo/bombjack.cpp|90|||||||Tehkan
bombjac2|Bomb Jack (set 2)|clone|tecmo/bombjack.cpp|90|||||bombjack||Tehkan
breakers|Breakers|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Visco
breakrev|Breakers Revenge|clone|neogeo/neogeo.cpp|0||||neogeo|breakers||neogeo/Visco
burningf|Burning Fight (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
burningh|Burning Fight (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|burningf||neogeo/SNK
dino|Cadillacs & Dinosaurs (930201 etc)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
dinou|Cadillacs & Dinosaurs (930201 USA)|clone|capcom/cps1.cpp|0|||||dino||Capcom\CPS1
dinoj|Cadillacs Kyouryuu-Shinseiki (Cadillacs 930201 Japan)|clone|capcom/cps1.cpp|0|||||dino||Capcom\CPS1
cscluba|Capcom Sports Club (970722 Asia)|clone|capcom/cps2.cpp|0|||||csclub||Capcom\CPS2
csclub|Capcom Sports Club (970722 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
csclubh|Capcom Sports Club (970722 Hispanic)|clone|capcom/cps2.cpp|0|||||csclub||Capcom\CPS2
csclubj|Capcom Sports Club (970722 Japan)|clone|capcom/cps2.cpp|0|||||csclub||Capcom\CPS2
cworld2j|Capcom World 2 (920611 Japan)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
captcomu|Captain Commando (910928 USA)|clone|capcom/cps1.cpp|0|||||captcomm||Capcom\CPS1
captcomm|Captain Commando (911014 other country)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
captcomj|Captain Commando (911202 Japan)|clone|capcom/cps1.cpp|0|||||captcomm||Capcom\CPS1
ctomaday|Captain Tomaday|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Visco
cawingr1|Carrier Air Wing (U.S. navy 901009 etc)|clone|capcom/cps1.cpp|0|||||cawing||Capcom\CPS1
cawing|Carrier Air Wing (U.S. navy 901012 etc)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
cawingu|Carrier Air Wing (U.S. navy 901012 USA)|clone|capcom/cps1.cpp|0|||||cawing||Capcom\CPS1
marukodq|Chibi Marukochan Deluxe Quiz|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Takara
chikij|Chiki Chiki Boys (900619 Japan)|clone|capcom/cps1.cpp|0|||||mtwins||Capcom\CPS1
choko|Choko (010820 Japan)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2/Mitchell
cookbib2|Cookie & Bibi 2|parent|kaneko/snowbros.cpp|0|||||||SemiCom
cookbib3|Cookie & Bibi 3|parent|kaneko/snowbros.cpp|0|||||||SemiCom
cottonj|Cotton (set 1, Japan, FD1094 317-0179a)) [No Sound]|clone|sega/segas16b.cpp|0|||||cotton||Sega\System16/Success
cottonu|Cotton (set 2, US, FD1094 317-0180) [No Sound]|clone|sega/segas16b.cpp|0|||||cotton||Sega\System16/Success
cotton|Cotton (set 3, World, FD1094 317-0181a) [No Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16/Success
crsword|Crossed Swords|parent|neogeo/neogeo.cpp|0||||neogeo|||Alpha Denshi/neogeo
cthd2003|Crouching Tiger Hidden Dragon 2003 (bootleg) [Bootleg, Hack of The King of Fighters 2001]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2001||neogeo/Phenixsoft
ct2k3sp|Crouching Tiger Hidden Dragon 2003 Super Plus (bootleg) [Bootleg, Hack of The King of Fighters 2001]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2001||neogeo/Phenixsoft
cyberlip|Cyber-Lip|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
cybotsj|Cyberbots - fullmetal madness (950420 Japan)|clone|capcom/cps2.cpp|0|||||cybots||Capcom\CPS2
cybots|Cyberbots - fullmetal madness (950424 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
cybotsu|Cyberbots - fullmetal madness (950424 USA)|clone|capcom/cps2.cpp|0|||||cybots||Capcom\CPS2
daimakai|Dai Makai-Mura (Japan)|clone|capcom/cps1.cpp|0|||||ghouls||Capcom\CPS1
daisenpu|Daisenpu (Japan)|clone|taito/taito_x.cpp|270|||||twinhawk||Taito
dfeveron|Dangun Feveron (Japan ver. Thu Sep 17 1998)|parent|misc/cave.cpp|270|||||||Cave/Nihon System inc.
dstlka|Darkstalkers - the night warriors (940705 Asia)|clone|capcom/cps2.cpp|0|||||dstlk||Capcom\CPS2
dstlk|Darkstalkers - the night warriors (940705 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
dstlkur1|Darkstalkers - the night warriors (940705 USA)|clone|capcom/cps2.cpp|0|||||dstlk||Capcom\CPS2
dstlku|Darkstalkers - the night warriors (940818 USA)|clone|capcom/cps2.cpp|0|||||dstlk||Capcom\CPS2
defense|Defense (System 16B, FD1089A 317-0028)|clone|sega/segas16b.cpp|0|||||sdi||Sega\System16
diggerma|Digger Man [Prototype]|parent|neogeo/neogeo.cpp|0||||neogeo|||Face/neogeo
dimahoo|Dimahoo (000121 USA)|parent|capcom/cps2.cpp|270|||||||Capcom\CPS2/Eighting/Raizing
ddonpach|DoDonPachi (1997 2/5 master ver, international)|parent|misc/cave.cpp|270|||||||Atlus/Cave
ddonpchj|DoDonPachi (1997 2/5 master ver, Japan)|clone|misc/cave.cpp|270|||||ddonpach||Atlus/Cave
dogyuun|Dogyuun [No sound (sound MCU not dumped)]|parent|toaplan/toaplan2.cpp|270|||||||Toaplan
donpacjp|DonPachi (ver. 1.01 1995/05/11, Japan)|clone|misc/cave.cpp|270|||||donpachi||Atlus/Cave
donpachi|DonPachi (ver. 1.01 1995/05/11, U.S.A)|parent|misc/cave.cpp|270|||||||Atlus/Cave
donpachk|DonPachi (ver. 1.12 1995/05/2x, Hong Kong)|clone|misc/cave.cpp|270|||||donpachi||Atlus/Cave
donpackr|DonPachi (ver. 1.12 1995/05/2x, Korea)|clone|misc/cave.cpp|270|||||donpachi||Atlus/Cave
doubledr|Double Dragon|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Technos
dumpmtmt|Dump Matsumoto (Japan, 8751 317-unknown)|clone|sega/segas16a.cpp|0|||||bodyslam||Sega\System16
ddsomjr1|Dungeons & Dragons - shadow over mystara (960206 Japan)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddsomr3|Dungeons & Dragons - shadow over mystara (960208 Euro)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddsomr2|Dungeons & Dragons - shadow over mystara (960209 Euro)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddsomur1|Dungeons & Dragons - shadow over mystara (960209 USA)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddsomb|Dungeons & Dragons - shadow over mystara (960223 Brazil)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddsomr1|Dungeons & Dragons - shadow over mystara (960223 Euro)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddsoma|Dungeons & Dragons - shadow over mystara (960619 Asia)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddsom|Dungeons & Dragons - shadow over mystara (960619 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
ddsomj|Dungeons & Dragons - shadow over mystara (960619 Japan)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddsomu|Dungeons & Dragons - shadow over mystara (960619 USA)|clone|capcom/cps2.cpp|0|||||ddsom||Capcom\CPS2
ddtoda|Dungeons & Dragons - tower of doom (940113 Asia)|clone|capcom/cps2.cpp|0|||||ddtod||Capcom\CPS2
ddtodr1|Dungeons & Dragons - tower of doom (940113 Euro)|clone|capcom/cps2.cpp|0|||||ddtod||Capcom\CPS2
ddtodjr1|Dungeons & Dragons - tower of doom (940113 Japan)|clone|capcom/cps2.cpp|0|||||ddtod||Capcom\CPS2
ddtodur1|Dungeons & Dragons - tower of doom (940113 USA)|clone|capcom/cps2.cpp|0|||||ddtod||Capcom\CPS2
ddtodh|Dungeons & Dragons - tower of doom (940125 Hispanic)|clone|capcom/cps2.cpp|0|||||ddtod||Capcom\CPS2
ddtodj|Dungeons & Dragons - tower of doom (940125 Japan)|clone|capcom/cps2.cpp|0|||||ddtod||Capcom\CPS2
ddtodu|Dungeons & Dragons - tower of doom (940125 USA)|clone|capcom/cps2.cpp|0|||||ddtod||Capcom\CPS2
ddtod|Dungeons & Dragons - tower of doom (940412 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
dunkshot|Dunk Shot (FD1089 317-0022)|parent|sega/segas16b.cpp|0|||||||Sega\System16
ddux1|Dynamite Dux (set 1, 8751 317-0095)|clone|sega/segas16b.cpp|0|||||ddux||Sega\System16
ddux|Dynamite Dux (set 2, FD1094 317-0096)|parent|sega/segas16b.cpp|0|||||||Sega\System16
dynwar|Dynasty Wars (World)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
eswatj|E-Swat - Cyber Police (set 1, Japan, FD1094 317-0128) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||eswat||Sega\System16
eswatu|E-Swat - Cyber Police (set 2, US, FD1094 317-0129) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||eswat||Sega\System16
eswat|E-Swat - Cyber Police (set 3, World, FD1094 317-0130) [Incomplete Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16
ecofghta|Eco Fighters (931203 Asia)|clone|capcom/cps2.cpp|0|||||ecofghtr||Capcom\CPS2
ecofghtr|Eco Fighters (931203 etc)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
ecofghtu|Eco Fighters (931203 USA)|clone|capcom/cps2.cpp|0|||||ecofghtr||Capcom\CPS2
eightman|Eight Man|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Pallas/SNK
endurobl|Enduro Racer (bootleg set 1) [Bootleg]|clone|sega/segahang.cpp|0|||||enduror||
enduror|Enduro Racer (YM2151, FD1089B 317-0013A) [Problem with PCM samples]|parent|sega/segahang.cpp|0|||||||Sega
enduror1|Enduro Racer (YM2203, FD1089B 317-0013A)|clone|sega/segahang.cpp|0|||||enduror||Sega
esprade|ESP Ra.De. (1998 4/22 international ver.)|parent|misc/cave.cpp|270|||||||Atlus/Cave
espradeo|ESP Ra.De. (Japan, 1998 4/14 master ver.)|clone|misc/cave.cpp|270|||||esprade||Atlus/Cave
espradej|ESP Ra.De. (Japan, 1998 4/21 master ver.)|clone|misc/cave.cpp|270|||||esprade||Atlus/Cave
fantzon1|Fantasy Zone (set 1, unprotected)|clone|sega/segas16a.cpp|0|||||fantzone||Sega\System16
fantzone|Fantasy Zone (set 2, unprotected)|parent|sega/segas16a.cpp|0|||||||Sega\System16
fatfury1|Fatal Fury - king of fighters|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
fatfury2|Fatal Fury 2|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
fatfury3|Fatal Fury 3 - road to the final victory|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
fatfursp|Fatal Fury Special (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
fatfursa|Fatal Fury Special (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|fatfursp||neogeo/SNK
feversos|Fever SOS (International ver. Fri Sep 25 1998)|clone|misc/cave.cpp|270|||||dfeveron||Cave/Nihon System inc.
fightfev|Fight Fever (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Viccom
fightfva|Fight Fever (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|fightfev||neogeo/Viccom
fswords|Fighters Swords (bootleg) [Bootleg, Korean version of Samurai Shodown III]|clone|neogeo/neogeo.cpp|0||||neogeo|samsho3||neogeo/SNK
ffightu|Final Fight (900112 USA)|clone|capcom/cps1.cpp|0|||||ffight||Capcom\CPS1
ffightj1|Final Fight (900305 Japan)|clone|capcom/cps1.cpp|0|||||ffight||Capcom\CPS1
ffightua|Final Fight (900613 USA)|clone|capcom/cps1.cpp|0|||||ffight||Capcom\CPS1
ffightj|Final Fight (Japan)|clone|capcom/cps1.cpp|0|||||ffight||Capcom\CPS1
ffight|Final Fight (World)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
fstarfrc|Final Star Force (US)|parent|tecmo/tecmo16.cpp|90|||||||Tecmo
finalttr|Final Tetris|parent|kaneko/snowbros.cpp|0|||||||Jeil Computer System
fpoint1|Flash Point (set 1, Japan, FD1094 317-0127A)|clone|sega/segas16b.cpp|0|||||fpoint||Sega\System16
fpoint|Flash Point (set 2, Japan, FD1094 317-0127A)|parent|sega/segas16b.cpp|0|||||||Sega\System16
fbfrenzy|Football Frenzy|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
forgottn|Forgotten Worlds (US)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
gloc|G-LOC Air Battle (US)|parent|sega/segaybd.cpp|0|||||||Sega
glocr360|G-LOC R360|clone|sega/segaybd.cpp|0|||||gloc||Sega
gaia|Gaia Crusaders|parent|misc/cave.cpp|0|||||||Noise Factory
galaxyfg|Galaxy Fight - universal warriors|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Sunsoft
gforce2|Galaxy Force 2|parent|sega/segaybd.cpp|0|||||||Sega
gforce2j|Galaxy Force 2 (Japan)|clone|sega/segaybd.cpp|0|||||gforce2||Sega
ganryu|Ganryu|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Visco
garoubl|Garou - mark of the wolves (bootleg) [Bootleg]|clone|neogeo/neogeo.cpp|0||||neogeo|garou||neogeo
garoup|Garou - mark of the wolves (prototype) [Prototype]|clone|neogeo/neogeo.cpp|0||||neogeo|garou||neogeo/SNK
garou|Garou - mark of the wolves (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
garouo|Garou - mark of the wolves (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|garou||neogeo/SNK
gensitou|Genshi-Tou 1930's (Japan) [Incomplete Sound]|clone|snk/prehisle.cpp|0|||||prehisle||SNK
getstarb|Get Star (bootleg, set 1) [Bootleg]|clone|toaplan/slapfght.cpp|0|||||getstar||Taito
gtstarba|Get Star (bootleg, set 2) [Bootleg]|clone|toaplan/slapfght.cpp|0|||||getstar||Taito
gpilots|Ghost Pilots|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
ghostlop|Ghostlop [Prototype]|parent|neogeo/neogeo.cpp|0||||neogeo|||Data East/neogeo
ghoulsu|Ghouls'n Ghosts (US)|clone|capcom/cps1.cpp|0|||||ghouls||Capcom\CPS1
ghouls|Ghouls'n Ghosts (World)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
gwinga|Giga Wing (990222 Asia)|clone|capcom/cps2.cpp|0|||||gigawing||Capcom\CPS2
gigawing|Giga Wing (990222 USA)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
gwingj|Giga Wing (990223 Japan)|clone|capcom/cps2.cpp|0|||||gigawing||Capcom\CPS2
goalx3|Goal! Goal! Goal!|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Visco
goldnax1|Golden Axe (set 1, World, FD1094 317-0110) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||goldnaxe||Sega\System16
goldnax2|Golden Axe (set 2, US, 8751 317-0112) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||goldnaxe||Sega\System16
goldnax3|Golden Axe (set 3, World, FD1094 317-0120) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||goldnaxe||Sega\System16
goldnaxj|Golden Axe (set 4, Japan, FD1094 317-0121) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||goldnaxe||Sega\System16
goldnaxu|Golden Axe (set 5, US, FD1094 317-0122) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||goldnaxe||Sega\System16
goldnaxe|Golden Axe (set 6, US, 8751 317-123A) [Incomplete Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16
gprider1|GP Rider (set 1, US, FD1094 317-0162)|clone|sega/segaxbd.cpp|0|||||gprider||Sega
gmahou|Great Mahou Daisakusen (000121 Japan)|clone|capcom/cps2.cpp|270|||||dimahoo||Capcom\CPS2/Eighting/Raizing
grindsta|Grind Stormer (older set) [No sound (sound MCU not dumped)]|clone|toaplan/toaplan2.cpp|270|||||vfive||Toaplan
